B,alg,inst,d,banda,h0,semilla,exito,evals,cruda,simple,t
100,HC,183,14,1,10,5,0,100,,,5.5761000112397596e-05
100,HC,183,14,1,10,6,0,100,,,5.730299972128705e-05
100,HC,183,14,1,10,7,0,100,,,5.094399966765195e-05
100,HC,183,14,1,10,8,0,100,,,5.52110000171524e-05
100,HC,183,14,1,10,9,0,100,,,5.7608999668445904e-05
100,HC,184,14,1,10,0,0,100,,,9.44489997891651e-05
100,HC,184,14,1,10,1,0,100,,,6.36750000921893e-05
100,HC,184,14,1,10,2,0,100,,,6.119799991211039e-05
100,HC,184,14,1,10,3,0,100,,,6.30540002930502e-05
100,HC,184,14,1,10,4,0,100,,,6.653099990217015e-05
100,HC,184,14,1,10,5,0,100,,,5.967499964754097e-05
100,HC,184,14,1,10,6,0,100,,,6.490700025096885e-05
100,HC,184,14,1,10,7,0,100,,,5.710000004910398e-05
100,HC,184,14,1,10,8,0,100,,,6.471499955296167e-05
100,HC,184,14,1,10,9,0,100,,,6.08729997111368e-05
100,HC,185,15,1,9,0,0,100,,,6.563600027220673e-05
100,HC,185,15,1,9,1,0,100,,,5.960399994364707e-05
100,HC,185,15,1,9,2,0,100,,,6.305799979600124e-05
100,HC,185,15,1,9,3,0,100,,,8.547500010536169e-05
100,HC,185,15,1,9,4,0,100,,,6.110200001785415e-05
100,HC,185,15,1,9,5,0,100,,,5.884100028197281e-05
100,HC,185,15,1,9,6,0,100,,,5.861099998583086e-05
100,HC,185,15,1,9,7,0,100,,,5.667499999617576e-05
100,HC,185,15,1,9,8,0,100,,,6.277900001805392e-05
100,HC,185,15,1,9,9,0,100,,,5.7006000133696944e-05
100,HC,186,15,1,7,0,0,100,,,6.647999998676823e-05
100,HC,186,15,1,7,1,0,100,,,6.707300008201855e-05
100,HC,186,15,1,7,2,0,100,,,0.00010544299993853201
100,HC,186,15,1,7,3,0,100,,,6.943900007172488e-05
100,HC,186,15,1,7,4,0,100,,,6.73919998916972e-05
100,HC,186,15,1,7,5,0,100,,,7.039100000838516e-05
100,HC,186,15,1,7,6,0,100,,,7.438799957526498e-05
100,HC,186,15,1,7,7,0,100,,,6.845300003988086e-05
100,HC,186,15,1,7,8,0,100,,,6.735499982823967e-05
100,HC,186,15,1,7,9,0,100,,,6.76159997965442e-05
100,HC,187,12,1,8,0,0,100,,,6.1021999954391504e-05
100,HC,187,12,1,8,1,0,100,,,6.223699983820552e-05
100,HC,187,12,1,8,2,0,100,,,6.176900024001952e-05
100,HC,187,12,1,8,3,0,100,,,6.880199998704484e-05
100,HC,187,12,1,8,4,0,100,,,6.054799996491056e-05
100,HC,187,12,1,8,5,0,100,,,5.8907999573420966e-05
100,HC,187,12,1,8,6,0,100,,,6.63710002299922e-05
100,HC,187,12,1,8,7,0,100,,,6.58419999126636e-05
100,HC,187,12,1,8,8,0,100,,,9.268099984183209e-05
100,HC,187,12,1,8,9,0,100,,,6.450299997595721e-05
100,HC,188,15,1,13,0,0,100,,,6.1034000282234047e-05
100,HC,188,15,1,13,1,0,100,,,5.963399962638505e-05
100,HC,188,15,1,13,2,0,100,,,6.184999983815942e-05
100,HC,188,15,1,13,3,0,100,,,5.615400004899129e-05
100,HC,188,15,1,13,4,0,100,,,5.798899974251981e-05
100,HC,188,15,1,13,5,0,100,,,5.485699966811808e-05
100,HC,188,15,1,13,6,0,100,,,5.913799986956292e-05
100,HC,188,15,1,13,7,0,100,,,5.6195000070147216e-05
100,HC,188,15,1,13,8,0,100,,,5.8741999964695424e-05
100,HC,188,15,1,13,9,0,100,,,5.616099997496349e-05
100,HC,189,13,1,9,0,0,100,,,6.145599991214112e-05
100,HC,189,13,1,9,1,0,100,,,6.770399977540364e-05
100,HC,189,13,1,9,2,0,100,,,9.052900031747413e-05
100,HC,189,13,1,9,3,0,100,,,6.326899983832845e-05
100,HC,189,13,1,9,4,0,100,,,6.3505000071018e-05
100,HC,189,13,1,9,5,0,100,,,5.8385000102134654e-05
100,HC,189,13,1,9,6,0,100,,,6.221400008143974e-05
100,HC,189,13,1,9,7,0,100,,,5.9578999753284734e-05
100,HC,189,13,1,9,8,0,100,,,5.9564000366663095e-05
100,HC,189,13,1,9,9,0,100,,,5.9630000123434e-05
100,HC,190,15,1,15,0,0,100,,,6.0804999975516694e-05
100,HC,190,15,1,15,1,0,100,,,5.6895999932748964e-05
100,HC,190,15,1,15,2,0,100,,,5.580099968938157e-05
100,HC,190,15,1,15,3,0,100,,,5.840899984832504e-05
100,HC,190,15,1,15,4,0,100,,,6.0737999774573836e-05
100,HC,190,15,1,15,5,0,100,,,5.7486000059725484e-05
100,HC,190,15,1,15,6,0,100,,,8.611099974586978e-05
100,HC,190,15,1,15,7,0,100,,,6.194299976414186e-05
100,HC,190,15,1,15,8,1,87,15,15,4.970899999534595e-05
100,HC,190,15,1,15,9,0,100,,,5.821700005981256e-05
100,HC,191,15,1,11,0,0,100,,,5.727500001739827e-05
100,HC,191,15,1,11,1,0,100,,,5.629499992210185e-05
100,HC,191,15,1,11,2,0,100,,,5.66099997740821e-05
100,HC,191,15,1,11,3,0,100,,,5.5806999625929166e-05
100,HC,191,15,1,11,4,0,100,,,5.561199986914289e-05
100,HC,191,15,1,11,5,0,100,,,8.866799998941133e-05
100,HC,191,15,1,11,6,0,100,,,5.7268000091426075e-05
100,HC,191,15,1,11,7,0,100,,,5.511800009116996e-05
100,HC,191,15,1,11,8,0,100,,,6.028699999660603e-05
100,HC,191,15,1,11,9,0,100,,,8.256199998868397e-05
100,HC,192,12,1,10,0,0,100,,,6.602799976462848e-05
100,HC,192,12,1,10,1,0,100,,,6.80079997437133e-05
100,HC,192,12,1,10,2,0,100,,,6.97139998919738e-05
100,HC,192,12,1,10,3,0,100,,,6.701500024064444e-05
100,HC,192,12,1,10,4,0,100,,,6.849199962744024e-05
100,HC,192,12,1,10,5,0,100,,,6.577200019819429e-05
100,HC,192,12,1,10,6,0,100,,,6.7380000018602e-05
100,HC,192,12,1,10,7,0,100,,,6.616100017708959e-05
100,HC,192,12,1,10,8,0,100,,,6.629900008192635e-05
100,HC,192,12,1,10,9,0,100,,,6.41249998807325e-05
100,HC,193,15,1,11,0,0,100,,,6.341199969028821e-05
100,HC,193,15,1,11,1,0,100,,,6.750000011379598e-05
100,HC,193,15,1,11,2,0,100,,,8.734299990464933e-05
100,HC,193,15,1,11,3,0,100,,,6.17290002082882e-05
100,HC,193,15,1,11,4,0,100,,,5.997399966872763e-05
100,HC,193,15,1,11,5,0,100,,,6.486699976449017e-05
100,HC,193,15,1,11,6,0,100,,,5.942900043010013e-05
100,HC,193,15,1,11,7,0,100,,,5.7825000112643465e-05
100,HC,193,15,1,11,8,0,100,,,5.9254000007058494e-05
100,HC,193,15,1,11,9,0,100,,,5.9981000049447175e-05
100,HC,194,12,1,12,0,1,24,12,12,1.3947999832453206e-05
100,HC,194,12,1,12,1,1,78,12,12,4.996699999537668e-05
100,HC,194,12,1,12,2,1,34,12,12,2.3133000013331184e-05
100,HC,194,12,1,12,3,1,63,12,12,3.5232000300311483e-05
100,HC,194,12,1,12,4,1,24,12,12,1.260899989574682e-05
100,HC,194,12,1,12,5,1,29,12,12,1.667200012889225e-05
100,HC,194,12,1,12,6,1,50,12,12,2.9260000246722484e-05
100,HC,194,12,1,12,7,1,24,12,12,1.2553000033221906e-05
100,HC,194,12,1,12,8,1,24,12,12,1.2045999937981833e-05
100,HC,194,12,1,12,9,1,42,12,12,2.8328000098554185e-05
100,HC,195,15,1,11,0,0,100,,,9.132000013778452e-05
100,HC,195,15,1,11,1,0,100,,,6.610199989154353e-05
100,HC,195,15,1,11,2,0,100,,,6.635199997617747e-05
100,HC,195,15,1,11,3,0,100,,,6.601799987038248e-05
100,HC,195,15,1,11,4,0,100,,,6.551500018758816e-05
100,HC,195,15,1,11,5,0,100,,,6.434600027205306e-05
100,HC,195,15,1,11,6,0,100,,,6.242800009204075e-05
100,HC,195,15,1,11,7,0,100,,,6.745400014551706e-05
100,HC,195,15,1,11,8,0,100,,,6.148200009192806e-05
100,HC,195,15,1,11,9,0,100,,,6.499599976450554e-05
100,HC,196,15,1,9,0,0,100,,,6.640500032517593e-05
100,HC,196,15,1,9,1,0,100,,,0.00013250400024844566
100,HC,196,15,1,9,2,0,100,,,0.00010981800005538389
100,HC,196,15,1,9,3,0,100,,,6.926000014573219e-05
100,HC,196,15,1,9,4,0,100,,,6.77749999340449e-05
100,HC,196,15,1,9,5,0,100,,,6.497100002889056e-05
100,HC,196,15,1,9,6,0,100,,,6.455999982790672e-05
100,HC,196,15,1,9,7,0,100,,,6.644399991273531e-05
100,HC,196,15,1,9,8,0,100,,,6.840800006102654e-05
100,HC,196,15,1,9,9,0,100,,,6.539999958476983e-05
100,HC,197,12,1,6,0,0,100,,,0.0001143029999184364
100,HC,197,12,1,6,1,0,100,,,6.913700008226442e-05
100,HC,197,12,1,6,2,0,100,,,7.37519999347569e-05
100,HC,197,12,1,6,3,0,100,,,9.089700006370549e-05
100,HC,197,12,1,6,4,0,100,,,6.859899986011442e-05
100,HC,197,12,1,6,5,0,100,,,7.29600001250219e-05
100,HC,197,12,1,6,6,0,100,,,6.696300033581792e-05
100,HC,197,12,1,6,7,0,100,,,7.133999997677165e-05
100,HC,197,12,1,6,8,0,100,,,7.122799979697447e-05
100,HC,197,12,1,6,9,0,100,,,6.370499977492727e-05
100,HC,198,12,1,8,0,1,61,12,12,3.865899998345412e-05
100,HC,198,12,1,8,1,1,37,12,12,2.4573000246164156e-05
100,HC,198,12,1,8,2,1,34,12,12,2.294100022481871e-05
100,HC,198,12,1,8,3,1,28,12,12,1.6931000118347583e-05
100,HC,198,12,1,8,4,1,59,12,12,3.694099996209843e-05
100,HC,198,12,1,8,5,1,40,12,12,2.47339999077667e-05
100,HC,198,12,1,8,6,1,28,12,12,1.6976000097201904e-05
100,HC,198,12,1,8,7,1,42,12,12,2.5283000013587298e-05
100,HC,198,12,1,8,8,1,31,12,12,1.941700020324788e-05
100,HC,198,12,1,8,9,0,100,,,7.276800033650943e-05
100,HC,199,12,1,10,0,0,100,,,8.861600008458481e-05
100,HC,199,12,1,10,1,0,100,,,6.177800014484092e-05
100,HC,199,12,1,10,2,0,100,,,5.9360000250308076e-05
100,HC,199,12,1,10,3,0,100,,,6.60709997646336e-05
100,HC,199,12,1,10,4,0,100,,,7.047000008242321e-05
100,HC,199,12,1,10,5,0,100,,,6.461400016632979e-05
100,HC,199,12,1,10,6,0,100,,,6.43519997538533e-05
100,HC,199,12,1,10,7,0,100,,,5.866699984835577e-05
100,HC,199,12,1,10,8,0,100,,,6.257600034587085e-05
100,HC,199,12,1,10,9,0,100,,,5.928000018684543e-05
100,HC,200,19,2,13,0,0,100,,,6.473500025094836e-05
100,HC,200,19,2,13,1,0,100,,,6.499700020867749e-05
100,HC,200,19,2,13,2,0,100,,,6.885199991302215e-05
100,HC,200,19,2,13,3,0,100,,,8.649799974591588e-05
100,HC,200,19,2,13,4,0,100,,,6.126100015535485e-05
100,HC,200,19,2,13,5,0,100,,,5.971400014459505e-05
100,HC,200,19,2,13,6,0,100,,,6.252700040931813e-05
100,HC,200,19,2,13,7,0,100,,,6.144899998616893e-05
100,HC,200,19,2,13,8,0,100,,,5.783500000688946e-05
100,HC,200,19,2,13,9,0,100,,,5.927500023972243e-05
100,HC,201,18,2,10,0,0,100,,,7.12689998181304e-05
100,HC,201,18,2,10,1,0,100,,,6.39019999653101e-05
100,HC,201,18,2,10,2,0,100,,,6.63830001030874e-05
100,HC,201,18,2,10,3,0,100,,,6.975099995543133e-05
100,HC,201,18,2,10,4,0,100,,,6.16489996900782e-05
100,HC,201,18,2,10,5,0,100,,,6.419700002879836e-05
100,HC,201,18,2,10,6,0,100,,,9.175100012726034e-05
100,HC,201,18,2,10,7,0,100,,,7.350999976551975e-05
100,HC,201,18,2,10,8,0,100,,,6.885799984956975e-05
100,HC,201,18,2,10,9,0,100,,,6.711700007144827e-05
100,HC,202,18,2,10,0,0,100,,,6.253099991226918e-05
100,HC,202,18,2,10,1,0,100,,,5.551000003833906e-05
100,HC,202,18,2,10,2,0,100,,,6.440300012400257e-05
100,HC,202,18,2,10,3,0,100,,,6.344800021906849e-05
100,HC,202,18,2,10,4,0,100,,,6.755899994459469e-05
100,HC,202,18,2,10,5,0,100,,,9.695700009615393e-05
100,HC,202,18,2,10,6,0,100,,,6.246400016607367e-05
100,HC,202,18,2,10,7,0,100,,,7.860400000936352e-05
100,HC,202,18,2,10,8,0,100,,,0.0001861010000538954
100,HC,202,18,2,10,9,0,100,,,6.204000010257005e-05
100,HC,203,17,2,11,0,0,100,,,5.974299983790843e-05
100,HC,203,17,2,11,1,0,100,,,5.767999982708716e-05
100,HC,203,17,2,11,2,0,100,,,6.249100033528521e-05
100,HC,203,17,2,11,3,0,100,,,6.116199983807746e-05
100,HC,203,17,2,11,4,0,100,,,5.8180999985779636e-05
100,HC,203,17,2,11,5,0,100,,,6.108800016590976e-05
100,HC,203,17,2,11,6,0,100,,,5.7080000260611996e-05
100,HC,203,17,2,11,7,0,100,,,5.622500020763255e-05
100,HC,203,17,2,11,8,0,100,,,5.993800004944205e-05
100,HC,203,17,2,11,9,0,100,,,6.398300001819734e-05
100,HC,204,20,2,14,0,0,100,,,8.431099968220224e-05
100,HC,204,20,2,14,1,0,100,,,5.946200008111191e-05
100,HC,204,20,2,14,2,0,100,,,5.6135000249923905e-05
100,HC,204,20,2,14,3,0,100,,,5.2384000355232274e-05
100,HC,204,20,2,14,4,0,100,,,5.3822000154468697e-05
100,HC,204,20,2,14,5,0,100,,,5.111199970997404e-05
100,HC,204,20,2,14,6,0,100,,,5.462000035549863e-05
100,HC,204,20,2,14,7,0,100,,,5.0536000344436616e-05
100,HC,204,20,2,14,8,0,100,,,5.532300019694958e-05
100,HC,204,20,2,14,9,0,100,,,5.2970000069763046e-05
100,HC,205,20,2,14,0,0,100,,,6.198999972184538e-05
100,HC,205,20,2,14,1,0,100,,,6.077800026105251e-05
100,HC,205,20,2,14,2,0,100,,,6.0818999827461084e-05
100,HC,205,20,2,14,3,0,100,,,6.10369997957605e-05
100,HC,205,20,2,14,4,0,100,,,6.036300010237028e-05
100,HC,205,20,2,14,5,0,100,,,7.011000025158864e-05
100,HC,205,20,2,14,6,0,100,,,5.747899967900594e-05
100,HC,205,20,2,14,7,0,100,,,6.820499993409612e-05
100,HC,205,20,2,14,8,0,100,,,6.302400015556486e-05
100,HC,205,20,2,14,9,0,100,,,5.921100000705337e-05
100,HC,206,20,2,14,0,0,100,,,5.80019996050396e-05
100,HC,206,20,2,14,1,0,100,,,6.396900016625295e-05
100,HC,206,20,2,14,2,0,100,,,5.4304000059346436e-05
100,HC,206,20,2,14,3,0,100,,,5.846799967912375e-05
100,HC,206,20,2,14,4,0,100,,,6.458200004999526e-05
100,HC,206,20,2,14,5,0,100,,,6.381699995472445e-05
100,HC,206,20,2,14,6,0,100,,,6.260100008148584e-05
100,HC,206,20,2,14,7,0,100,,,6.151800016596098e-05
100,HC,206,20,2,14,8,0,100,,,8.277100005216198e-05
100,HC,206,20,2,14,9,0,100,,,6.431600013456773e-05
100,HC,207,17,2,15,0,0,100,,,6.515699988085544e-05
100,HC,207,17,2,15,1,1,37,19,19,2.16369999179733e-05
100,HC,207,17,2,15,2,1,46,17,17,2.797900015139021e-05
100,HC,207,17,2,15,3,0,100,,,5.760100020779646e-05
100,HC,207,17,2,15,4,0,100,,,5.747099976360914e-05
100,HC,207,17,2,15,5,0,100,,,6.13340002928453e-05
100,HC,207,17,2,15,6,0,100,,,5.5857999996078433e-05
100,HC,207,17,2,15,7,0,100,,,5.7266999647254124e-05
100,HC,207,17,2,15,8,0,100,,,0.00010129000020242529
100,HC,207,17,2,15,9,0,100,,,6.292300031418563e-05
100,HC,208,16,2,12,0,0,100,,,8.448499966107192e-05
100,HC,208,16,2,12,1,0,100,,,0.00010621199999150122
100,HC,208,16,2,12,2,0,100,,,8.046399989325437e-05
100,HC,208,16,2,12,3,0,100,,,8.060400023168768e-05
100,HC,208,16,2,12,4,0,100,,,7.502000016756938e-05
100,HC,208,16,2,12,5,0,100,,,7.542399998783367e-05
100,HC,208,16,2,12,6,0,100,,,7.714299999861396e-05
100,HC,208,16,2,12,7,0,100,,,7.738799968137755e-05
100,HC,208,16,2,12,8,0,100,,,7.797900025252602e-05
100,HC,208,16,2,12,9,0,100,,,7.50630001675745e-05
100,HC,209,20,2,10,0,0,100,,,6.187899998622015e-05
100,HC,209,20,2,10,1,0,100,,,6.112099981692154e-05
100,HC,209,20,2,10,2,0,100,,,6.199100016601733e-05
100,HC,209,20,2,10,3,0,100,,,0.00018485900000086986
100,HC,209,20,2,10,4,0,100,,,6.978999999773805e-05
100,HC,209,20,2,10,5,0,100,,,6.317899988061981e-05
100,HC,209,20,2,10,6,0,100,,,5.975500016575097e-05
100,HC,209,20,2,10,7,0,100,,,6.501000007119728e-05
100,HC,209,20,2,10,8,0,100,,,6.283099992288044e-05
100,HC,209,20,2,10,9,0,100,,,7.095399996615015e-05
100,HC,210,16,2,12,0,0,100,,,5.957099983788794e-05
100,HC,210,16,2,12,1,0,100,,,6.04040001235262e-05
100,HC,210,16,2,12,2,0,100,,,6.404199984899606e-05
100,HC,210,16,2,12,3,0,100,,,7.030300002952572e-05
100,HC,210,16,2,12,4,0,100,,,9.550900040267152e-05
100,HC,210,16,2,12,5,0,100,,,6.083100015530363e-05
100,HC,210,16,2,12,6,0,100,,,6.419700002879836e-05
100,HC,210,16,2,12,7,0,100,,,6.391899978552829e-05
100,HC,210,16,2,12,8,0,100,,,5.9053000313724624e-05
100,HC,210,16,2,12,9,0,100,,,6.602500025110203e-05
100,HC,211,19,2,13,0,0,100,,,6.993500028329436e-05
100,HC,211,19,2,13,1,0,100,,,6.756899983884068e-05
100,HC,211,19,2,13,2,0,100,,,6.70029999128019e-05
100,HC,211,19,2,13,3,0,100,,,6.72269998176489e-05
100,HC,211,19,2,13,4,0,100,,,6.649600027230917e-05
100,HC,211,19,2,13,5,0,100,,,6.530700011353474e-05
100,HC,211,19,2,13,6,0,100,,,7.222100020953803e-05
100,HC,211,19,2,13,7,0,100,,,9.43630002439022e-05
100,HC,211,19,2,13,8,0,100,,,7.092000032571377e-05
100,HC,211,19,2,13,9,0,100,,,6.820799990236992e-05
100,HC,212,20,2,14,0,0,100,,,5.828500025018002e-05
100,HC,212,20,2,14,1,0,100,,,5.4397999974753475e-05
100,HC,212,20,2,14,2,0,100,,,5.867000027137692e-05
100,HC,212,20,2,14,3,0,100,,,5.871300027138204e-05
100,HC,212,20,2,14,4,0,100,,,5.755199981649639e-05
100,HC,212,20,2,14,5,0,100,,,5.514700023923069e-05
100,HC,212,20,2,14,6,0,100,,,0.0001226960002895794
100,HC,212,20,2,14,7,0,100,,,6.461099974330864e-05
100,HC,212,20,2,14,8,0,100,,,6.960399969102582e-05
100,HC,212,20,2,14,9,0,100,,,8.857800003170269e-05
100,HC,213,18,2,12,0,0,100,,,7.183999969129218e-05
100,HC,213,18,2,12,1,0,100,,,7.819000029485323e-05
100,HC,213,18,2,12,2,0,100,,,7.068200011417503e-05
100,HC,213,18,2,12,3,0,100,,,6.958400035728118e-05
100,HC,213,18,2,12,4,0,100,,,7.530899983976269e-05
100,HC,213,18,2,12,5,0,100,,,7.082800038915593e-05
100,HC,213,18,2,12,6,0,100,,,7.116400001905276e-05
100,HC,213,18,2,12,7,0,100,,,6.722500029354705e-05
100,HC,213,18,2,12,8,0,100,,,6.858500000817003e-05
100,HC,213,18,2,12,9,0,100,,,6.214900031409343e-05
100,HC,214,19,2,11,0,0,100,,,7.038700005068677e-05
100,HC,214,19,2,11,1,0,100,,,8.868700024322607e-05
100,HC,214,19,2,11,2,0,100,,,6.740600019838894e-05
100,HC,214,19,2,11,3,0,100,,,6.221399962669238e-05
100,HC,214,19,2,11,4,0,100,,,6.208300010257517e-05
100,HC,214,19,2,11,5,0,100,,,6.181300022944924e-05
100,HC,214,19,2,11,6,0,100,,,6.407299997590599e-05
100,HC,214,19,2,11,7,0,100,,,6.216499969013967e-05
100,HC,214,19,2,11,8,0,100,,,6.314199981716229e-05
100,HC,214,19,2,11,9,0,100,,,6.198299979587318e-05
100,HC,215,17,2,9,0,0,100,,,7.06430000718683e-05
100,HC,215,17,2,9,1,0,100,,,6.707700003971695e-05
100,HC,215,17,2,9,2,0,100,,,6.729999995513936e-05
100,HC,215,17,2,9,3,0,100,,,7.225999979709741e-05
100,HC,215,17,2,9,4,0,100,,,8.977700008472311e-05
100,HC,215,17,2,9,5,0,100,,,6.828899995525717e-05
100,HC,215,17,2,9,6,0,100,,,6.764599993402953e-05
100,HC,215,17,2,9,7,0,100,,,6.851800026197452e-05
100,HC,215,17,2,9,8,0,100,,,6.757499977538828e-05
100,HC,215,17,2,9,9,0,100,,,6.60010000501643e-05
100,HC,216,17,2,17,0,0,100,,,6.124899982751231e-05
100,HC,216,17,2,17,1,1,30,17,17,1.6382000012526987e-05
100,HC,216,17,2,17,2,1,67,17,17,3.899200009982451e-05
100,HC,216,17,2,17,3,1,50,17,17,3.008699968631845e-05
100,HC,216,17,2,17,4,0,100,,,6.066700007067993e-05
100,HC,216,17,2,17,5,1,77,17,17,4.2210000174236484e-05
100,HC,216,17,2,17,6,0,100,,,5.569399991145474e-05
100,HC,216,17,2,17,7,0,100,,,5.6940999911603285e-05
100,HC,216,17,2,17,8,0,100,,,8.29029995657038e-05
100,HC,216,17,2,17,9,0,100,,,5.2751999646716285e-05
100,HC,217,17,2,11,0,0,100,,,7.104899987098179e-05
100,HC,217,17,2,11,1,0,100,,,6.949399994482519e-05
100,HC,217,17,2,11,2,0,100,,,6.807399995523156e-05
100,HC,217,17,2,11,3,0,100,,,6.93150000188325e-05
100,HC,217,17,2,11,4,0,100,,,6.930500012458651e-05
100,HC,217,17,2,11,5,0,100,,,6.89369999236078e-05
100,HC,217,17,2,11,6,0,100,,,6.778200031476445e-05
100,HC,217,17,2,11,7,0,100,,,0.0001195669997287041
100,HC,217,17,2,11,8,0,100,,,7.231300014609587e-05
100,HC,217,17,2,11,9,0,100,,,7.55199998820899e-05
100,HC,218,18,2,10,0,0,100,,,0.00011322099999233615
100,HC,218,18,2,10,1,0,100,,,8.632099979877239e-05
100,HC,218,18,2,10,2,0,100,,,8.361199979844969e-05
100,HC,218,18,2,10,3,0,100,,,8.150000030582305e-05
100,HC,218,18,2,10,4,0,100,,,7.964299993545865e-05
100,HC,218,18,2,10,5,0,100,,,8.074399966062629e-05
100,HC,218,18,2,10,6,0,100,,,7.732599988230504e-05
100,HC,218,18,2,10,7,0,100,,,8.110099997793441e-05
100,HC,218,18,2,10,8,0,100,,,8.05729996500304e-05
100,HC,218,18,2,10,9,0,100,,,8.362600010514143e-05
100,HC,219,17,2,9,0,0,100,,,7.946999994601356e-05
100,HC,219,17,2,9,1,0,100,,,6.348300030367682e-05
100,HC,219,17,2,9,2,0,100,,,5.806499984828406e-05
100,HC,219,17,2,9,3,0,100,,,5.98609999542532e-05
100,HC,219,17,2,9,4,0,100,,,5.938200001764926e-05
100,HC,219,17,2,9,5,0,100,,,5.945900011283811e-05
100,HC,219,17,2,9,6,0,100,,,5.943099995420198e-05
100,HC,219,17,2,9,7,0,100,,,5.8784999964700546e-05
100,HC,219,17,2,9,8,0,100,,,5.758599991168012e-05
100,HC,219,17,2,9,9,0,100,,,5.802299983770354e-05
100,HC,220,20,2,12,0,0,100,,,5.9534000229177764e-05
100,HC,220,20,2,12,1,0,100,,,5.572600002778927e-05
100,HC,220,20,2,12,2,0,100,,,5.291900015436113e-05
100,HC,220,20,2,12,3,0,100,,,5.7190000006812625e-05
100,HC,220,20,2,12,4,0,100,,,5.539599987969268e-05
100,HC,220,20,2,12,5,0,100,,,6.698399965898716e-05
100,HC,220,20,2,12,6,0,100,,,5.372599980546511e-05
100,HC,220,20,2,12,7,0,100,,,5.750499985879287e-05
100,HC,220,20,2,12,8,0,100,,,5.384399992180988e-05
100,HC,220,20,2,12,9,0,100,,,5.612699987977976e-05
100,HC,221,18,2,14,0,0,100,,,7.39809997867269e-05
100,HC,221,18,2,14,1,0,100,,,7.047400004012161e-05
100,HC,221,18,2,14,2,0,100,,,7.100699986040127e-05
100,HC,221,18,2,14,3,0,100,,,6.457099971157731e-05
100,HC,221,18,2,14,4,0,100,,,5.896400034544058e-05
100,HC,221,18,2,14,5,0,100,,,6.930600011401111e-05
100,HC,221,18,2,14,6,0,100,,,6.263899967962061e-05
100,HC,221,18,2,14,7,0,100,,,6.964700014577829e-05
100,HC,221,18,2,14,8,0,100,,,6.873600023027393e-05
100,HC,221,18,2,14,9,0,100,,,6.980499983910704e-05
100,HC,222,16,2,10,0,0,100,,,6.247800001801807e-05
100,HC,222,16,2,10,1,0,100,,,6.239799995455542e-05
100,HC,222,16,2,10,2,0,100,,,6.524499985971488e-05
100,HC,222,16,2,10,3,0,100,,,6.316700000752462e-05
100,HC,222,16,2,10,4,0,100,,,6.396900016625295e-05
100,HC,222,16,2,10,5,0,100,,,5.941200015513459e-05
100,HC,222,16,2,10,6,0,100,,,0.00010182699998040334
100,HC,222,16,2,10,7,0,100,,,6.637099977524485e-05
100,HC,222,16,2,10,8,0,100,,,6.52859998808708e-05
100,HC,222,16,2,10,9,0,100,,,6.250699971133145e-05
100,HC,223,20,2,14,0,0,100,,,8.975799983090837e-05
100,HC,223,20,2,14,1,0,100,,,6.252699995457078e-05
100,HC,223,20,2,14,2,0,100,,,6.484100003945059e-05
100,HC,223,20,2,14,3,0,100,,,5.688800001735217e-05
100,HC,223,20,2,14,4,0,100,,,6.216800011316082e-05
100,HC,223,20,2,14,5,0,100,,,6.205899990163743e-05
100,HC,223,20,2,14,6,0,100,,,6.571099993379903e-05
100,HC,223,20,2,14,7,0,100,,,5.794400021841284e-05
100,HC,223,20,2,14,8,0,100,,,5.978299986963975e-05
100,HC,223,20,2,14,9,0,100,,,6.25719999334251e-05
100,HC,224,19,2,13,0,0,100,,,6.856600020910264e-05
100,HC,224,19,2,13,1,0,100,,,6.689199972242932e-05
100,HC,224,19,2,13,2,0,100,,,7.019399981800234e-05
100,HC,224,19,2,13,3,0,100,,,9.309799997936352e-05
100,HC,224,19,2,13,4,0,100,,,7.176700000854908e-05
100,HC,224,19,2,13,5,0,100,,,6.977700013521826e-05
100,HC,224,19,2,13,6,0,100,,,6.720700002915692e-05
100,HC,224,19,2,13,7,0,100,,,6.800700020903605e-05
100,HC,224,19,2,13,8,0,100,,,6.811799994466128e-05
100,HC,224,19,2,13,9,0,100,,,6.590000020878506e-05
100,HC,225,18,2,12,0,0,100,,,6.220099976417259e-05
100,HC,225,18,2,12,1,0,100,,,5.7655000091472175e-05
100,HC,225,18,2,12,2,0,100,,,5.9097999837831594e-05
100,HC,225,18,2,12,3,0,100,,,5.636099967887276e-05
100,HC,225,18,2,12,4,0,100,,,6.113700010246248e-05
100,HC,225,18,2,12,5,0,100,,,6.316500002867542e-05
100,HC,225,18,2,12,6,0,100,,,7.875099981902167e-05
100,HC,225,18,2,12,7,0,100,,,6.194399975356646e-05
100,HC,225,18,2,12,8,0,100,,,5.9239000165689504e-05
100,HC,225,18,2,12,9,0,100,,,6.293899969023187e-05
100,HC,226,19,2,9,0,0,100,,,6.61390004097484e-05
100,HC,226,19,2,9,1,0,100,,,6.539199966937304e-05
100,HC,226,19,2,9,2,0,100,,,7.00949999554723e-05
100,HC,226,19,2,9,3,0,100,,,6.291499994404148e-05
100,HC,226,19,2,9,4,0,100,,,6.247500004974427e-05
100,HC,226,19,2,9,5,0,100,,,6.44440001451585e-05
100,HC,226,19,2,9,6,0,100,,,6.426699974326766e-05
100,HC,226,19,2,9,7,0,100,,,6.636800026171841e-05
